,phrase,label,sentiment,subjectivity,language,count
Katrin Göring-Eckardt,Katrin Göring-Eckardt,PER,0.04375,0.0625,de,8
Saskia Esken,Saskia Esken,PER,0.31875,0.0,de,8
Günther,Günther,PER,0.29999999999999993,0.0,de,8
Andreas Jung,Andreas Jung,PER,-0.037500000000000006,0.0,de,8
Lula,Lula,PER,0.037500000000000006,0.25,de,8
Gerhard Delling,Gerhard Delling,PER,-0.35,0.125,de,8
Stephan Weil,Stephan Weil,PER,-0.042857142857142864,0.0,de,7
Martin Brudermüller,Martin Brudermüller,PER,-0.09999999999999999,0.0,de,7
Kanzler Scholz,Kanzler Scholz,PER,0.14285714285714285,0.0,de,7
Bundeswirtschaftsminister Habeck,Bundeswirtschaftsminister Habeck,PER,0.24285714285714285,0.0,de,7
"Olaf Scholz,","Olaf Scholz,",PER,0.2857142857142857,0.42857142857142855,de,7
Anton Hofreiter,Anton Hofreiter,PER,-0.09999999999999999,0.0,de,7
Russland.,Russland.,PER,0.21428571428571427,0.14285714285714285,de,7
CDU-Chef Merz,CDU-Chef Merz,PER,0.38095238095238093,0.047619047619047616,de,7
Giorgia Meloni,Giorgia Meloni,PER,0.07142857142857142,0.07142857142857142,de,7
Wasserstoff,Wasserstoff,PER,0.5,0.14285714285714285,de,7
Bundesnetzagentur,Bundesnetzagentur,PER,-0.05714285714285713,0.0,de,7
Elektroautos,Elektroautos,PER,0.2857142857142857,0.0,de,7
Hartz IV,Hartz IV,PER,-0.06666666666666665,0.16666666666666666,de,6
Jan Fedder,Jan Fedder,PER,0.4166666666666667,0.0,de,6
Dietmar Woidke,Dietmar Woidke,PER,0.11666666666666665,0.0,de,6
Bodo Ramelow,Bodo Ramelow,PER,0.025000000000000005,0.16666666666666666,de,6
Konzerne,Konzerne,PER,0.1333333333333333,0.0,de,6
Markus Duesmann,Markus Duesmann,PER,0.11666666666666665,0.0,de,6
Gerhard Schröder,Gerhard Schröder,PER,-0.11666666666666665,0.0,de,6
Jens Spahn,Jens Spahn,PER,-0.16666666666666666,0.0,de,6
Omid Nouripour,Omid Nouripour,PER,0.39999999999999997,0.0,de,6
Wolfram Günther,Wolfram Günther,PER,0.2333333333333333,0.0,de,6
Mateusz Morawiecki,Mateusz Morawiecki,PER,0.0,0.0,de,6
Wintershall Dea,Wintershall Dea,PER,0.6666666666666666,0.0,de,6
Siegfried Russwurm,Siegfried Russwurm,PER,-0.19166666666666665,0.0,de,6
Rishi Sunak,Rishi Sunak,PER,0.11666666666666665,0.0,de,6
Manuela Schwesig,Manuela Schwesig,PER,0.4666666666666666,0.0,de,6
Boris Johnson,Boris Johnson,PER,0.0,0.0,de,6
Jeremy Hunt,Jeremy Hunt,PER,-0.06666666666666665,0.0,de,6
Gaspreisdeckels,Gaspreisdeckels,PER,0.0,0.16666666666666666,de,6
Überschattet von Krisen,Überschattet von Krisen,PER,0.0,0.0,de,6
Finanzminister Lindner,Finanzminister Lindner,PER,0.0,0.3333333333333333,de,6
Tim Vincent Dicke,Tim Vincent Dicke,PER,0.16666666666666666,0.0,de,6
Xi,Xi,PER,-0.16666666666666666,0.0,de,6
Erdgas,Erdgas,PER,-0.04444444444444445,0.19444444444444442,de,6
António Guterres,António Guterres,PER,-0.26,0.0,de,5
Sören Pellmann,Sören Pellmann,PER,0.76,0.0,de,5
Winfried Kretschmann,Winfried Kretschmann,PER,0.4,0.0,de,5
Gaspreis,Gaspreis,PER,0.2,0.0,de,5
Altkanzlerin Merkel,Altkanzlerin Merkel,PER,1.0,0.0,de,5
Bundesinnenministerin Faeser,Bundesinnenministerin Faeser,PER,0.4,0.0,de,5
Recep,Recep,PER,0.6199999999999999,0.0,de,5
Stromausfällen,Stromausfällen,PER,-0.41999999999999993,0.0,de,5
Energiepreisdeckel,Energiepreisdeckel,PER,0.020000000000000004,0.6666666666666667,de,5
Verbraucherschützern,Verbraucherschützern,PER,1.0,0.0,de,5
Lindners,Lindners,PER,-0.13999999999999999,0.0,de,5
Julia Klöckner,Julia Klöckner,PER,0.0,0.0,de,5
Vitali Klitschko,Vitali Klitschko,PER,0.0,0.0,de,5
Lauterbach,Lauterbach,PER,0.30399999999999994,0.0,de,5
Olaf Scholz.,Olaf Scholz.,PER,0.0,0.0,de,5
Vincent Warnery,Vincent Warnery,PER,0.0,0.0,de,5
Linke,Linke,PER,-0.16333333333333333,0.36666666666666664,de,5
Karl Nehammer,Karl Nehammer,PER,0.2,0.0,de,5
Olaf Lies,Olaf Lies,PER,0.0,0.0,de,5
Svenja Schulze,Svenja Schulze,PER,0.0,0.0,de,5
Cherson,Cherson,PER,0.0,0.0,de,5
Windräder,Windräder,PER,-0.13999999999999999,0.6,de,5
Simonetta Sommaruga,Simonetta Sommaruga,PER,0.0,0.0,de,5
Washingtons,Washingtons,PER,-0.27999999999999997,0.0,de,5
Daniel Günther,Daniel Günther,PER,0.635,0.0,de,5
Emmanuel Macron.,Emmanuel Macron.,PER,0.2,0.0,de,5
Monika Schnitzer,Monika Schnitzer,PER,0.0,0.0,de,5
Kevin Kühnert,Kevin Kühnert,PER,0.25,0.0,de,4
Leonore Gewessler,Leonore Gewessler,PER,0.0,0.0,de,4
Mario Draghi,Mario Draghi,PER,0.25,0.25,de,4
Xi Jinping.,Xi Jinping.,PER,0.0,0.0,de,4
Ramelow,Ramelow,PER,-0.35,0.0,de,4
John Fetterman,John Fetterman,PER,0.4375,0.125,de,4
Michael Vassiliadis,Michael Vassiliadis,PER,0.0,0.0,de,4
Fracking-Bann,Fracking-Bann,PER,0.0,0.0,de,4
"Vincent Büssow,","Vincent Büssow,",PER,0.0,0.0,de,4
Karl-Heinz Rummenigge,Karl-Heinz Rummenigge,PER,0.35,0.0,de,4
Blackouts,Blackouts,PER,-0.175,0.0,de,4
Sohn,Sohn,PER,-0.175,0.0,de,4
Mona Neubaur,Mona Neubaur,PER,0.25,0.0,de,4
Uniper,Uniper,PER,0.25,0.0,de,4
"Ralph Tiesler,","Ralph Tiesler,",PER,-0.175,0.75,de,4
Überwachungsstationen,Überwachungsstationen,PER,0.0,0.25,de,4
Stephan Schwarz,Stephan Schwarz,PER,0.5249999999999999,0.25,de,4
Vattenfalls Fernwärmegeschäft.,Vattenfalls Fernwärmegeschäft.,PER,0.0,0.0,de,4
Bruno Le Maire,Bruno Le Maire,PER,0.0,0.2,de,4
Frank-Walter Steinmeier.,Frank-Walter Steinmeier.,PER,0.0,0.5,de,4
Thomas Ammann,Thomas Ammann,PER,-0.25,0.0,de,4
Dmitri Peskow,Dmitri Peskow,PER,-0.175,0.0,de,4
Missverständliche,Missverständliche,PER,0.0,0.0,de,4
Selenski,Selenski,PER,-1.0,0.0,de,4
Christian Lindner.,Christian Lindner.,PER,-0.07500000000000001,0.0,de,4
Irina Scherbakowa,Irina Scherbakowa,PER,0.0,0.0,de,4
Preisdeckel,Preisdeckel,PER,0.0,0.0,de-DE,4
Gaskommission,Gaskommission,PER,0.0,0.0,de,4
Stark-Watzinger,Stark-Watzinger,PER,0.26249999999999996,0.575,de,4
Anne Will,Anne Will,PER,-0.25,0.2,de,4
Andreas Schell,Andreas Schell,PER,0.175,0.0,de,4
Peter Feldmann,Peter Feldmann,PER,-0.25,0.0,de,4
Rüdiger Bachmann,Rüdiger Bachmann,PER,-0.07500000000000001,0.0,de,4
Hans-Jürgen Moritz,Hans-Jürgen Moritz,PER,0.0,0.0,de,4
Fake-Flyer,Fake-Flyer,PER,0.0,0.0,de,4
Hubertus Heil,Hubertus Heil,PER,0.8541666666666667,0.08333333333333333,de,4
Hans-Ulrich Rülke,Hans-Ulrich Rülke,PER,-0.175,0.0,de,4
Pipeline,Pipeline,PER,0.0,0.0,de,4
Erwin Sellering,Erwin Sellering,PER,-0.25,0.0,de,4
Boris Rhein,Boris Rhein,PER,0.0,0.0,de,4
Kräftig,Kräftig,PER,0.0,0.0,de,4
Europas Gasprobleme,Europas Gasprobleme,PER,0.0,1.0,de,4
Wolfgang Kubicki,Wolfgang Kubicki,PER,0.0,0.0,de,4
Kubicki,Kubicki,PER,-0.25,0.25,de,4
el-Scheich,el-Scheich,PER,0.0,0.0,de,4
Stolze Summe,Stolze Summe,PER,0.7,0.0,de,4
Antonio Guterres,Antonio Guterres,PER,-0.125,0.125,de,4
Post,Post,PER,0.0,0.25,de,4
Magdalena Andersson,Magdalena Andersson,PER,0.04375,0.0,de,4
Macrons,Macrons,PER,-0.25,0.0,de,4
Hauptpreistreiber,Hauptpreistreiber,PER,0.0,0.0,de,4
Stephan Weil.,Stephan Weil.,PER,0.0,0.0,de,4
Martin Krengel,Martin Krengel,PER,0.175,0.5,de,4
Denys Schmyhal,Denys Schmyhal,PER,0.5249999999999999,0.0,de,4
Midterms,Midterms,PER,0.0,0.25,de,4
Nail Akkoyun,Nail Akkoyun,PER,0.25,0.0,de,4
Milliardenhilfe,Milliardenhilfe,PER,-0.175,0.0,de,4
Einfach,Einfach,PER,0.4666666666666666,0.0,de,3
Fracking,Fracking,PER,-0.6666666666666666,0.0,de,3
Todesopfer,Todesopfer,PER,0.0,0.0,de,3
Björn Alexander,Björn Alexander,PER,1.0,0.0,de,3
Guterres,Guterres,PER,0.0,0.0,de,3
Isidor Macabich,Isidor Macabich,PER,0.0,0.0,de,3
Thorsten Frei,Thorsten Frei,PER,0.6999999999999998,0.0,de,3
Joe Kaeser,Joe Kaeser,PER,0.2333333333333333,0.0,de,3
Behördenchef,Behördenchef,PER,-0.6999999999999998,0.0,de,3
Ernst,Ernst,PER,0.0,0.3333333333333333,de,3
Dr. Armin Willingmann,Dr. Armin Willingmann,PER,0.0,0.0,de,3
Gaspreisdeckel.,Gaspreisdeckel.,PER,-0.4666666666666666,0.0,de,3
Grünen-Spitze,Grünen-Spitze,PER,0.6166666666666667,0.0,de,3
Norbert Gast,Norbert Gast,PER,0.6666666666666666,0.3333333333333333,de,3
Morgan Stanley,Morgan Stanley,PER,0.3333333333333333,0.0,de,3
Prognosen,Prognosen,PER,0.0,0.0,de,3
Abzocke,Abzocke,PER,-0.85,0.0,de,3
Friedenskonferenzen,Friedenskonferenzen,PER,0.0,0.0,de,3
Trump,Trump,PER,-0.3333333333333333,0.3333333333333333,de,3
Öl-Lobbyisten,Öl-Lobbyisten,PER,0.0,0.0,de,3
Streit,Streit,PER,0.0,0.0,de,3
Blockade,Blockade,PER,-1.0,0.0,de,3
Jennifer Morgan,Jennifer Morgan,PER,0.0,0.0,de,3
Mitsotakis,Mitsotakis,PER,0.2333333333333333,0.0,de,3
Neubauer,Neubauer,PER,-0.2333333333333333,0.0,de,3
Katastrophenfälle,Katastrophenfälle,PER,0.2333333333333333,0.0,de,3
Kim Dotcom,Kim Dotcom,PER,-0.09166666666666666,0.3333333333333333,de,3
Will Deutschland,Will Deutschland,PER,0.3333333333333333,0.0,de,3
Yanis Varoufakis,Yanis Varoufakis,PER,-0.3333333333333333,0.0,de,3
Sánchez,Sánchez,PER,0.6666666666666666,0.0,de,3
Stoltenberg,Stoltenberg,PER,-0.05000000000000001,0.0,de,3
Reiner Haseloff,Reiner Haseloff,PER,0.0,0.0,de,3
Christian,Christian,PER,-0.4666666666666666,0.0,de,3
in­nen,in­nen,PER,0.2333333333333333,0.0,de,3
Wortfilter,Wortfilter,PER,-0.6999999999999998,0.0,de,3
Marco Buschmann,Marco Buschmann,PER,0.0,0.0,de,3
Merz,Merz,PER,0.0,0.0,de,3
Bolsonaro,Bolsonaro,PER,0.0,0.3333333333333333,de,3
Heizkostenvorhersage,Heizkostenvorhersage,PER,0.0,0.0,de,3
Josep Borrell,Josep Borrell,PER,0.0,0.6666666666666666,de,3
Tschetschenenführer Kadyrow,Tschetschenenführer Kadyrow,PER,-0.7166666666666667,0.0,de,3
Explodierende,Explodierende,PER,-0.6666666666666666,0.0,de,3
Björn Alexander.,Björn Alexander.,PER,0.0,0.0,de,3
Gabriel,Gabriel,PER,-0.5666666666666667,0.0,de,3
Katja Mast,Katja Mast,PER,0.2333333333333333,0.0,de,3
Heizungscheck,Heizungscheck,PER,0.3333333333333333,0.0,de,3
"Klaus Müller, Bürger","Klaus Müller, Bürger",PER,-0.16666666666666666,0.16666666666666666,de,3
Martin KrengelDer,Martin KrengelDer,PER,0.0,1.0,de,3
Pellmann,Pellmann,PER,0.3333333333333333,0.0,de,3
Olaf S…,Olaf S…,PER,0.0,0.0,de,3
Achim Steiner,Achim Steiner,PER,0.3333333333333333,0.0,de,3
Gasmangellage,Gasmangellage,PER,0.0,0.0,de,3
Franz Meurer,Franz Meurer,PER,0.0,0.0,de,3
"Achim Steiner,","Achim Steiner,",PER,-0.4666666666666666,0.0,de,3
Alice Schwarzer,Alice Schwarzer,PER,-0.2333333333333333,0.0,de,3
Kompromiss,Kompromiss,PER,0.0,0.0,de,3
Beliebt,Beliebt,PER,0.6999999999999998,0.0,de,3
Frans Timmermans,Frans Timmermans,PER,0.2333333333333333,0.0,de,3
Ukraine.,Ukraine.,PER,-0.05000000000000001,0.0,de,3
Sele…,Sele…,PER,0.0,0.0,de,3
Adam Tooze,Adam Tooze,PER,0.0,0.0,de,3
Energiesparen: Arbeiten,Energiesparen: Arbeiten,PER,0.0,1.0,de,3
Kühnert,Kühnert,PER,-0.43333333333333335,0.0,de,3
Putins Gas-Erpressung,Putins Gas-Erpressung,PER,0.4666666666666666,0.0,de,3
Porsche-Peter,Porsche-Peter,PER,0.0,0.0,de,3
Danyal Bayaz,Danyal Bayaz,PER,0.4666666666666666,0.0,de,3
Olaf Scholz:,Olaf Scholz:,PER,0.1111111111111111,0.0,de,3
Energiekrise: Spahn,Energiekrise: Spahn,PER,0.0,0.0,de,3
"Christine Lagarde,","Christine Lagarde,",PER,1.0,0.0,de,3
FOCUS-online-Korrespondent Ulrich Reitz,FOCUS-online-Korrespondent Ulrich Reitz,PER,-0.3333333333333333,0.0,de,3
Droht,Droht,PER,-1.0,0.0,de,3
Dunja Hayali,Dunja Hayali,PER,-0.10000000000000002,0.0,de,3
Alexandra Sdoukou,Alexandra Sdoukou,PER,0.6999999999999998,0.0,de,3
Gefüllte,Gefüllte,PER,0.9500000000000001,0.0,de,3
Netzagentur-Präsident Müller,Netzagentur-Präsident Müller,PER,0.0,0.0,de,3
Kräftiges,Kräftiges,PER,0.6999999999999998,0.0,de,3
Andrij Melnyk,Andrij Melnyk,PER,0.0,0.0,de,3
Schwarz,Schwarz,PER,0.6999999999999998,0.0,de,3
Martin Demichelis,Martin Demichelis,PER,-0.4666666666666666,0.0,de,3
Wepa,Wepa,PER,0.0,1.0,de,3
Fabrice Zumbrunnen,Fabrice Zumbrunnen,PER,0.4666666666666666,0.0,de,3
"Manfred Weber,","Manfred Weber,",PER,0.0,0.0,de,3
Medwedew,Medwedew,PER,0.2333333333333333,0.0,de,3
Audible,Audible,PER,0.4444444444444444,0.0,de,3
Enpal,Enpal,PER,0.0,0.3333333333333333,de,3
Peter Tauber,Peter Tauber,PER,0.16666666666666666,0.16666666666666666,de,3
Anna M.,Anna M.,PER,0.0,0.0,de,3
Strompreisdeckel,Strompreisdeckel,PER,0.2333333333333333,0.0,de,3
Wirtschaftsminister Habeck.,Wirtschaftsminister Habeck.,PER,0.0,0.0,de,3
Kanye West,Kanye West,PER,0.0,0.6666666666666666,de,3
Nord-Stream-Lecks.,Nord-Stream-Lecks.,PER,0.0,0.0,de,3
Pixabay,Pixabay,PER,0.3333333333333333,0.0,de,3
Angesichts von Entspannungssignalen,Angesichts von Entspannungssignalen,PER,-0.16666666666666666,0.16666666666666666,de,3
Tabula,Tabula,PER,0.0,0.0,de,3
Sigmar Gabriel,Sigmar Gabriel,PER,0.16666666666666666,0.16666666666666666,de,3
Miersch,Miersch,PER,0.38888888888888884,0.1111111111111111,de,3
Joe Biden.,Joe Biden.,PER,0.0,0.0,de,3
Ulrike Malmendier,Ulrike Malmendier,PER,0.0,0.0,de,3
Selenskyj.,Selenskyj.,PER,0.0,0.0,de,3
Umweltministerin Lemke,Umweltministerin Lemke,PER,0.0,0.0,de,3
Martin Runge,Martin Runge,PER,0.0,0.0,de,3
Xi Jinping,Xi Jinping,PER,-0.2333333333333333,0.0,de,3
Libanon.,Libanon.,PER,0.3333333333333333,0.0,de,3
Energielieferant,Energielieferant,PER,0.0,0.0,de,3
Melnyk,Melnyk,PER,0.0,0.0,de,3
Liftbetreiber,Liftbetreiber,PER,0.0,0.0,de,3
Energie: Habeck,Energie: Habeck,PER,0.0,0.0,de,3
Ralph Tiesler,Ralph Tiesler,PER,-0.2333333333333333,0.0,de,3
Nord-Stream-Lecks,Nord-Stream-Lecks,PER,0.6999999999999998,0.0,de,3
Jewgeni Prigoschin,Jewgeni Prigoschin,PER,0.4666666666666666,0.0,de,3
Spahn,Spahn,PER,0.0,0.0,de,3
Özdemir,Özdemir,PER,0.0,0.0,de,3
Rishi Sunak:,Rishi Sunak:,PER,0.0,0.0,de,3
Thomas Reis,Thomas Reis,PER,0.0,0.0,de,3
Lohnt,Lohnt,PER,0.0,0.0,de,3
Woidke,Woidke,PER,0.0,0.0,de,3
Markus Söder.,Markus Söder.,PER,0.3333333333333333,0.0,de,3
DER SPIEGEL.,DER SPIEGEL.,PER,0.0,0.0,de,3
"Jens Spahn,","Jens Spahn,",PER,0.11666666666666665,0.0,de,3
Beratungsanfragen,Beratungsanfragen,PER,0.0,1.0,de,3
Buschmann,Buschmann,PER,0.0,0.0,de,3
Weihnachtsgeld,Weihnachtsgeld,PER,0.5666666666666667,0.3333333333333333,de,3
Guy Parmelin,Guy Parmelin,PER,0.0,0.0,de,3
Markus Steilemann,Markus Steilemann,PER,0.0,0.3333333333333333,de,3
Ampel,Ampel,PER,0.4666666666666666,0.0,de,3
Netzagentur-Chef,Netzagentur-Chef,PER,0.0,0.0,de,3
Moritz Schularick.,Moritz Schularick.,PER,0.2333333333333333,0.0,de,3
Getreideabkommens.,Getreideabkommens.,PER,0.4666666666666666,0.0,de,3
Jens Südekum,Jens Südekum,PER,0.0,0.0,de,3
Blackout.,Blackout.,PER,0.0,0.0,de,3
Markus Lanz,Markus Lanz,PER,0.0,0.0,de,3
Christine Lagarde,Christine Lagarde,PER,0.2833333333333333,0.0,de,3
Rolf-Herbert Peters.,Rolf-Herbert Peters.,PER,-0.3333333333333333,0.0,de,3
Bernd Riegert,Bernd Riegert,PER,-0.3333333333333333,0.0,de,3
Robert Habeck.,Robert Habeck.,PER,0.0,0.0,de,3
Meloni,Meloni,PER,0.4666666666666666,0.0,de,3
Kadyrow,Kadyrow,PER,0.0,0.0,de,3
Jörg Bober,Jörg Bober,PER,0.39166666666666666,0.0,de,3
Leitzins,Leitzins,PER,-0.10000000000000002,0.0,de,3
denkst du,denkst du,PER,0.0,0.0,de,2
Manlio Dinucci.,Manlio Dinucci.,PER,0.0,0.0,de,2
Heinz-Glas,Heinz-Glas,PER,0.0,0.0,de,2
aktuellDie,aktuellDie,PER,0.0,0.0,de,2
Jan Fleischhauer,Jan Fleischhauer,PER,0.0,0.0,de,2
Günther Oettinger,Günther Oettinger,PER,-0.7,0.0,de,2
Melonis,Melonis,PER,-0.5,0.0,de,2
Klaus Rosenfeld,Klaus Rosenfeld,PER,0.35,0.0,de,2
Atomkraftgegner,Atomkraftgegner,PER,1.0,0.0,de,2
Alexander Lukaschenko,Alexander Lukaschenko,PER,1.0,0.0,de,2
Donnerstagabend,Donnerstagabend,PER,0.0,0.0,de,2
COP27: Scholz,COP27: Scholz,PER,-0.7,0.0,de,2
Jens Kerstan,Jens Kerstan,PER,0.0,0.0,de,2
Michael Blume,Michael Blume,PER,0.0,0.0,de,2
Netzagentur-Chef Klaus Müller,Netzagentur-Chef Klaus Müller,PER,1.0,0.0,de,2
Finanz-Geschäftsführer Stephan Schippers,Finanz-Geschäftsführer Stephan Schippers,PER,0.0,0.0,de,2
Fahrettin Koca,Fahrettin Koca,PER,0.0,0.0,de,2
Michale Kretschmer,Michale Kretschmer,PER,-0.7,0.0,de,2
Pipeline-Gas,Pipeline-Gas,PER,-0.85,0.0,de,2
Kai Hufendiek,Kai Hufendiek,PER,-0.11666666666666665,0.0,de,2
Mike Schubert,Mike Schubert,PER,0.0,0.0,de,2
Wolfgang Schäuble.,Wolfgang Schäuble.,PER,0.7,0.0,de,2
Bidirektionales,Bidirektionales,PER,0.7,0.0,de,2
Test,Test,PER,0.0,0.0,de,2
Gasförderer,Gasförderer,PER,0.0,0.0,de,2
Duschtipps,Duschtipps,PER,0.0,1.0,de,2
Scharf,Scharf,PER,0.0,0.0,de,2
André Birner,André Birner,PER,0.0,0.0,de,2
Scholz-Reaktion: Lacht,Scholz-Reaktion: Lacht,PER,0.0,0.0,de,2
"Karolin Schäfer,","Karolin Schäfer,",PER,0.0,0.0,de,2
Nina Amin,Nina Amin,PER,0.0,0.0,de,2
Fritz Varenholt,Fritz Varenholt,PER,0.0,0.0,de,2
Bernd Neuendorf,Bernd Neuendorf,PER,-0.5,0.0,de,2
Johan Eliasch,Johan Eliasch,PER,0.0,0.0,de,2
Scharm el Scheich,Scharm el Scheich,PER,-0.5,0.0,de,2
"Robert Habeck,","Robert Habeck,",PER,0.0,0.0,de,2
Netzbetreiber,Netzbetreiber,PER,0.0,0.0,de,2
Vince Ebert,Vince Ebert,PER,0.0,0.0,de,2
Treten,Treten,PER,0.5,0.5,de,2
Hunt,Hunt,PER,0.5,0.0,de,2
Kwasi Kwarteng,Kwasi Kwarteng,PER,1.0,0.0,de,2
Jeremy HuntDer,Jeremy HuntDer,PER,0.0,0.0,de,2
