,phrase,label,sentiment,subjectivity,language,count
türkischen,türkischen,MISC,,,de,11
V…,V…,MISC,,,de,11
chinesische,chinesische,MISC,,,de,11
Russische Invasion,Russische Invasion,MISC,,,de,11
Deutsche Gasspeicher,Deutsche Gasspeicher,MISC,,,de,10
norwegische,norwegische,MISC,,,de,10
DAX,DAX,MISC,,,de,10
iranischer,iranischer,MISC,,,de,10
Gastbeitrag,Gastbeitrag,MISC,,,de,10
deutsches,deutsches,MISC,,,de,10
LNG-Schiffe,LNG-Schiffe,MISC,,,de,10
E…,E…,MISC,1.0,0.0,de,10
Kriegs in der Ukraine,Kriegs in der Ukraine,MISC,,,de,10
türkische,türkische,MISC,,,de,10
Deutscher,Deutscher,MISC,,,de,10
A…,A…,MISC,,,de,10
Europäischer Gaspreis,Europäischer Gaspreis,MISC,,,de,10
Fußball-WM in Katar,Fußball-WM in Katar,MISC,,,de,9
CO2-Preis,CO2-Preis,MISC,,,de,9
Doppelwumms“,Doppelwumms“,MISC,,,de,9
britischer,britischer,MISC,,,de,9
INTERVIEW,INTERVIEW,MISC,,,de,9
Russischer,Russischer,MISC,,,de,9
Der Winter,Der Winter,MISC,,,de,9
Der Krieg,Der Krieg,MISC,,,de,9
niedersächsische,niedersächsische,MISC,,,de,9
Leipziger,Leipziger,MISC,,,de,9
bayerischen,bayerischen,MISC,,,de,9
Soziale,Soziale,MISC,,,de,8
nächsten Jahr,nächsten Jahr,MISC,,,de,8
Corona,Corona,MISC,-0.14285714285714285,0.5714285714285714,de,8
Ostsee-Gaspipeline,Ostsee-Gaspipeline,MISC,,,de,8
amerikanische,amerikanische,MISC,,,de,8
Karlsruhe,Karlsruhe,MISC,,,de,8
Französische,Französische,MISC,,,de-DE,8
Pipelines Nord Stream 1,Pipelines Nord Stream 1,MISC,0.0,0.16,de,8
P…,P…,MISC,,,de,8
iranischen,iranischen,MISC,,,de,8
Corona-Krise,Corona-Krise,MISC,0.11666666666666665,1.0,de,8
Veronika Grimm,Veronika Grimm,MISC,,,de,8
dänische,dänische,MISC,,,de,8
heise+,heise+,MISC,,,de,8
Pipeline Nord Stream 2,Pipeline Nord Stream 2,MISC,0.0,0.0,de,8
baden-württembergische,baden-württembergische,MISC,,,de,8
polnischen,polnischen,MISC,,,de,8
BASF-Aktie,BASF-Aktie,MISC,,,de,8
Atomausstiegs,Atomausstiegs,MISC,,,de,8
nan,nan,MISC,0.002617801047120419,0.0,de,7
vorpommerschen,vorpommerschen,MISC,,,de,7
Landtagswahl in Niedersachsen,Landtagswahl in Niedersachsen,MISC,,,de,7
russischen Angriffskrieg,russischen Angriffskrieg,MISC,,,de,7
Jahr 2030,Jahr 2030,MISC,,,de,7
Nord Stream,Nord Stream,MISC,0.2571428571428571,0.0,de,7
i…,i…,MISC,,,de,7
Gastbeitrag von Gabor Steingart,Gastbeitrag von Gabor Steingart,MISC,,,de,7
Heizlüfter,Heizlüfter,MISC,-0.7,2.0,de-DE,7
Dax,Dax,MISC,-0.06999999999999999,0.0,de,7
Ukrainekriegs,Ukrainekriegs,MISC,,,de,7
Scholz,Scholz,MISC,0.0,0.0,de,7
Bahn-Sabotage,Bahn-Sabotage,MISC,,,de,7
Das Wichtigste,Das Wichtigste,MISC,,,de,7
Grundkapitals,Grundkapitals,MISC,,,de,7
Hamburger Senat,Hamburger Senat,MISC,,,de,7
Britischer,Britischer,MISC,,,de,7
Atomkraftwerke Isar 2,Atomkraftwerke Isar 2,MISC,,,de,7
Klimakrise,Klimakrise,MISC,0.4,0.0,de,7
Bund und Länder,Bund und Länder,MISC,,,de,7
chinesischer,chinesischer,MISC,,,de,7
Fracking,Fracking,MISC,-0.10714285714285714,0.0,de,7
CSU-Parteitag,CSU-Parteitag,MISC,,,de,7
hessischen,hessischen,MISC,,,de,7
Dänische,Dänische,MISC,,,de,6
Kriegsbeginn,Kriegsbeginn,MISC,,,de,6
Angriffskriegs Russlands,Angriffskriegs Russlands,MISC,,,de,6
Covestro,Covestro,MISC,,,de,6
Lockdowns,Lockdowns,MISC,,,de,6
Russisches,Russisches,MISC,,,de,6
Ukrainekrieg,Ukrainekrieg,MISC,,,de,6
U…,U…,MISC,,,de,6
CC BY-SA,CC BY-SA,MISC,,,de,6
Nord Stream 1,Nord Stream 1,MISC,0.7,0.0,de,6
AKW-Frage,AKW-Frage,MISC,,,de,6
Doppel-Wumms,Doppel-Wumms,MISC,0.0,0.0,de,6
Krisenwinter,Krisenwinter,MISC,,,de-DE,6
kommende Jahr,kommende Jahr,MISC,,,de,6
Hause,Hause,MISC,0.0,0.0,de-DE,6
z…,z…,MISC,,,de,6
Ukrainekrieges,Ukrainekrieges,MISC,,,de,6
Energie-Krise,Energie-Krise,MISC,0.6166666666666667,0.0,de,6
fÃ¼r,fÃ¼r,MISC,,,de,6
Energiepreise in Deutschland,Energiepreise in Deutschland,MISC,,,de,6
Russland-Geschäft,Russland-Geschäft,MISC,,,de,6
Preisexplosionen,Preisexplosionen,MISC,,,de,6
Nord-Stream-Pipeline,Nord-Stream-Pipeline,MISC,-1.4,0.0,de,6
griechische,griechische,MISC,,,de,6
Virus,Virus,MISC,,,de,6
norwegischen,norwegischen,MISC,,,de,6
europäischer,europäischer,MISC,,,de,6
russischen Angriffs auf die Ukraine,russischen Angriffs auf die Ukraine,MISC,,,de,6
LNG-Frachter,LNG-Frachter,MISC,,,de,6
Corona-Varianten,Corona-Varianten,MISC,,,de,6
De…,De…,MISC,,,de,6
Ende des Jahres,Ende des Jahres,MISC,,,de,6
Worst Case,Worst Case,MISC,,,de,6
Klima-Katastrophe,Klima-Katastrophe,MISC,,,de,6
J…,J…,MISC,0.0,1.0,de,6
AKW-Weiterbetrieb,AKW-Weiterbetrieb,MISC,,,de,6
Ga…,Ga…,MISC,0.030000000000000006,0.2,de,6
niedersächsischen,niedersächsischen,MISC,,,de,6
Smarte Thermostate,Smarte Thermostate,MISC,,,de,6
Höchste Zeit,Höchste Zeit,MISC,,,de,6
T…,T…,MISC,,,de,6
M…,M…,MISC,0.175,0.5,de,6
Klimakatastrophe,Klimakatastrophe,MISC,0.65,0.0,de,6
italienische,italienische,MISC,,,de,6
Media Markt,Media Markt,MISC,,,de,6
L…,L…,MISC,,,de,6
ErdgasfÃ¶rderung,ErdgasfÃ¶rderung,MISC,,,de,6
Wiener,Wiener,MISC,,,de,6
"NACHRICHTEN
","NACHRICHTEN
",MISC,,,de,5
China-Politik,China-Politik,MISC,,,de,5
"Frieden, Freiheit","Frieden, Freiheit",MISC,,,de,5
Un…,Un…,MISC,,,de,5
Kölner,Kölner,MISC,,,de,5
Inflationsrate,Inflationsrate,MISC,0.0875,0.375,de,5
Sc…,Sc…,MISC,,,de,5
e…,e…,MISC,0.0,0.3333333333333333,de,5
Doppelwumms,Doppelwumms,MISC,0.0,0.0,de,5
Wirtschaftskrieg,Wirtschaftskrieg,MISC,,,de,5
TTF-Kontrakt,TTF-Kontrakt,MISC,,,de,5
Umsätze,Umsätze,MISC,,,de,5
Notenbank,Notenbank,MISC,0.7,1.0,de,5
Umweltschützern,Umweltschützern,MISC,,,de,5
Gas-Kartelle,Gas-Kartelle,MISC,,,de,5
Atomkraftwerke,Atomkraftwerke,MISC,,,de,5
CDU-Politiker,CDU-Politiker,MISC,,,de,5
Strompreise,Strompreise,MISC,0.2333333333333333,0.0,de,5
griechischen,griechischen,MISC,,,de,5
Russland-Politik,Russland-Politik,MISC,,,de,5
Grünen-Spitze,Grünen-Spitze,MISC,,,de,5
Die Nacht im Überblick,Die Nacht im Überblick,MISC,,,de,5
FOCUS Online,FOCUS Online,MISC,,,de,5
Ukrainischer,Ukrainischer,MISC,,,de,5
Videos,Videos,MISC,,,de,5
Mi…,Mi…,MISC,,,de,5
Strompreisdeckel,Strompreisdeckel,MISC,,,de,5
Grünen-Fraktion,Grünen-Fraktion,MISC,0.5,0.0,de-DE,5
Corona-Jahren,Corona-Jahren,MISC,,,de,5
a…,a…,MISC,,,de,5
Französischer,Französischer,MISC,,,de,5
schwedischer,schwedischer,MISC,,,de,5
Energie-Engpässe,Energie-Engpässe,MISC,,,de,5
ISS,ISS,MISC,,,de,5
GIE,GIE,MISC,,,de,5
Atomkraft,Atomkraft,MISC,1.4,2.0,de,5
Putins Krieg,Putins Krieg,MISC,,,de,5
Weihnachtszeit,Weihnachtszeit,MISC,,,de,5
EU-weite,EU-weite,MISC,,,de,5
Kriegs,Kriegs,MISC,,,de,5
Sachsen,Sachsen,MISC,-0.03333333333333333,0.047619047619047616,de,5
Anreize,Anreize,MISC,,,de,5
"RTL Online
","RTL Online
",MISC,,,de,5
Video,Video,MISC,,,de,5
Quartalszahlen der europäischen Ölkonzerne,Quartalszahlen der europäischen Ölkonzerne,MISC,,,de,4
OPEC+,OPEC+,MISC,,,de,4
Ukrainern,Ukrainern,MISC,,,de,4
nahes,nahes,MISC,,,de,4
Be…,Be…,MISC,,,de,4
Gaspipeline,Gaspipeline,MISC,,,de,4
Euro-Zone,Euro-Zone,MISC,0.0,0.0,de,4
Konferenz in Ägypten,Konferenz in Ägypten,MISC,,,de,4
EuropeNews,EuropeNews,MISC,,,de,4
Opec+,Opec+,MISC,,,de,4
Rest des Jahres,Rest des Jahres,MISC,,,de,4
amerikanischen,amerikanischen,MISC,,,de,4
niederländischen,niederländischen,MISC,,,de,4
Indexfonds-Investierende,Indexfonds-Investierende,MISC,,,de,4
österreichischen,österreichischen,MISC,,,de,4
Gaskunden,Gaskunden,MISC,0.02413793103448276,0.0,de,4
Gasspeicher-Füllstand knackt 100-Prozent-Marke,Gasspeicher-Füllstand knackt 100-Prozent-Marke,MISC,,,de,4
Ministerpräsidenten-Konferenz,Ministerpräsidenten-Konferenz,MISC,,,de,4
Stolze Summe,Stolze Summe,MISC,,,de,4
ETF-Sparende,ETF-Sparende,MISC,,,de,4
Zweimal im Jahr will Deutschlands,Zweimal im Jahr will Deutschlands,MISC,,,de,4
Gummis,Gummis,MISC,,,de,4
fÃ¶rdern,fÃ¶rdern,MISC,,,de,4
Umfrage,Umfrage,MISC,,,de,4
Letztes Jahr,Letztes Jahr,MISC,,,de,4
in­nen,in­nen,MISC,,,de,4
Scientist Rebellion,Scientist Rebellion,MISC,,,de,4
Kriegsende,Kriegsende,MISC,,,de,4
"Print-Magazin
","Print-Magazin
",MISC,,,de,4
EU-Kommissionschefin von der Leyen,EU-Kommissionschefin von der Leyen,MISC,,,de,4
Erdgas-Soforthilfegesetz,Erdgas-Soforthilfegesetz,MISC,,,de,4
Fußball-WM,Fußball-WM,MISC,,,de,4
Sachen Gaming,Sachen Gaming,MISC,,,de,4
Energiepreise,Energiepreise,MISC,0.7,0.0,de,4
Infrarot-Wandheizung,Infrarot-Wandheizung,MISC,,,de,4
Finanzministeriums,Finanzministeriums,MISC,,,,4
Energiekrieg,Energiekrieg,MISC,2.0,0.0,de,4
un…,un…,MISC,,,de,4
dänischen,dänischen,MISC,,,de,4
Monat für Monat,Monat für Monat,MISC,,,de,4
Maschinenbau-Gipfel,Maschinenbau-Gipfel,MISC,1.7000000000000002,0.0,de,4
groÃŸe,groÃŸe,MISC,,,de,4
A4-Seite,A4-Seite,MISC,,,de,4
Energiesparen,Energiesparen,MISC,0.13999999999999999,0.0,de-DE,4
Wasserstoffwirtschaft,Wasserstoffwirtschaft,MISC,,,de,4
Werra,Werra,MISC,0.0,0.0,de,4
Blackout-Gefahr,Blackout-Gefahr,MISC,,,de,4
Iranische,Iranische,MISC,,,de,4
Ukraine-Krieg-LIVETICKER,Ukraine-Krieg-LIVETICKER,MISC,,,de,4
Steinmeier,Steinmeier,MISC,,,de,4
MG4,MG4,MISC,,,de,4
LONDON,LONDON,MISC,,,de,4
deutsch-russischen,deutsch-russischen,MISC,,,de,4
Globale CO2-Emissionen,Globale CO2-Emissionen,MISC,,,de,4
Aufstand,Aufstand,MISC,,,de,4
Senat erwäge,Senat erwäge,MISC,,,de,4
Europäischen,Europäischen,MISC,,,de,4
FOCUS-online-Redakteur,FOCUS-online-Redakteur,MISC,,,de,4
Online-Shop,Online-Shop,MISC,0.0,0.0,de,4
u…,u…,MISC,,,de,4
Gaspipeline Nord Stream 1,Gaspipeline Nord Stream 1,MISC,0.0,0.0,de,4
russisch,russisch,MISC,,,de,4
ANDERE BLICK,ANDERE BLICK,MISC,,,de,4
G-20-Gipfel,G-20-Gipfel,MISC,,,de,4
Berlin-Bashing,Berlin-Bashing,MISC,,,de,4
Deut…,Deut…,MISC,,,de,4
E-Fuels,E-Fuels,MISC,,,de,4
Preis für Erdgas,Preis für Erdgas,MISC,,,de,4
Audi-Chef,Audi-Chef,MISC,,,de,4
Selenskyj,Selenskyj,MISC,-0.2,0.0,de,4
Angriff auf die Ukraine,Angriff auf die Ukraine,MISC,,,de,4
Der Krieg in der Ukraine,Der Krieg in der Ukraine,MISC,,,de-DE,4
Ifo-Institut,Ifo-Institut,MISC,,,de,4
sozialer,sozialer,MISC,,,de,4
Applaus,Applaus,MISC,,,de,4
Medizinischen Katastrophen-Hilfswerks,Medizinischen Katastrophen-Hilfswerks,MISC,,,de,4
Die …,Die …,MISC,,,de,4
W…,W…,MISC,,,de,4
Russland,Russland,MISC,0.0,0.0,de,4
Sparanreize,Sparanreize,MISC,,,de,4
Regional,Regional,MISC,,,,4
Süddeutsche Zeitung,Süddeutsche Zeitung,MISC,,,de,4
Sprache,Sprache,MISC,,,de,4
kommenden Jahr,kommenden Jahr,MISC,,,de,4
ZH 100,ZH 100,MISC,,,de,4
n…,n…,MISC,,,de,4
Sachen Treibhausgas-Sparziele,Sachen Treibhausgas-Sparziele,MISC,,,de,4
LieferengpÃ¤sse,LieferengpÃ¤sse,MISC,,,de,4
"SPIEGEL
","SPIEGEL
",MISC,,,de,4
Frieden,Frieden,MISC,0.0,0.0,de,4
russischen Angriff,russischen Angriff,MISC,,,de,4
PC,PC,MISC,,,de,4
G…,G…,MISC,,,de,4
Err:509,Err:509,MISC,,,de,4
maischberger“,maischberger“,MISC,,,de,4
Gas-Projekten,Gas-Projekten,MISC,,,de,4
Keypad 2.0,Keypad 2.0,MISC,,,de,4
Xbox Series X,Xbox Series X,MISC,,,de,4
D…,D…,MISC,0.0,0.14285714285714285,de,4
Heizungscheck,Heizungscheck,MISC,2.0,0.0,de,3
Tatort,Tatort,MISC,,,de,3
Grünen-Bundestagsfraktion,Grünen-Bundestagsfraktion,MISC,,,de,3
Newsletter,Newsletter,MISC,,,de,3
Anschluss,Anschluss,MISC,,,de,3
Klimaziele für das Jahr 2030,Klimaziele für das Jahr 2030,MISC,,,de,3
Kachowka-Staudamms,Kachowka-Staudamms,MISC,,,de,3
Handelsblatt,Handelsblatt,MISC,,,de,3
K…,K…,MISC,,,de,3
Amerikanische,Amerikanische,MISC,,,de,3
Ostdeutsche,Ostdeutsche,MISC,,,de,3
CO₂-Preis,CO₂-Preis,MISC,,,de,3
Ei…,Ei…,MISC,,,de,3
Akw-Laufzeiten,Akw-Laufzeiten,MISC,,,de,3
Verbrenner,Verbrenner,MISC,,,de,3
Zürcher,Zürcher,MISC,,,de,3
Beschwerde…,Beschwerde…,MISC,,,de,3
"ONLINE
","ONLINE
",MISC,,,de,3
russischen Invasion,russischen Invasion,MISC,,,de,3
Fracking-Verbots,Fracking-Verbots,MISC,,,de,3
Sozialen,Sozialen,MISC,,,de,3
Kamikaze-Drohnen,Kamikaze-Drohnen,MISC,0.7,0.0,de,3
Atom-Debatte,Atom-Debatte,MISC,0.5,0.0,de,3
Grüner Wasserstoff,Grüner Wasserstoff,MISC,,,de-DE,3
Kreml,Kreml,MISC,-0.018421052631578946,0.0,de,3
Ene…,Ene…,MISC,,,de,3
Liveblog zum Krieg,Liveblog zum Krieg,MISC,,,de,3
XXL-Europagipfel,XXL-Europagipfel,MISC,,,de,3
WM in Katar,WM in Katar,MISC,,,de,3
Mini-AKWs,Mini-AKWs,MISC,,,de,3
EU-weiten,EU-weiten,MISC,,,de,3
di…,di…,MISC,0.0,0.0,de,3
MediaMarkt,MediaMarkt,MISC,,,de,3
Sanktionen,Sanktionen,MISC,,,de,3
EU-Gipfels,EU-Gipfels,MISC,0.0,0.0,de,3
russische Krieg,russische Krieg,MISC,,,de,3
Hartz IV,Hartz IV,MISC,,,de,3
bayerische,bayerische,MISC,,,de,3
CO2-Bilanz,CO2-Bilanz,MISC,,,de,3
Grünen-Minister,Grünen-Minister,MISC,,,de,3
Anleger und Investoren,Anleger und Investoren,MISC,,,de,3
Vollgas,Vollgas,MISC,,,de,3
Üb…,Üb…,MISC,,,de,3
Wohngeldreform,Wohngeldreform,MISC,,,de,3
Bessere Noten,Bessere Noten,MISC,,,de,3
Ukr…,Ukr…,MISC,,,de,3
Energiepreis-Krise,Energiepreis-Krise,MISC,,,de,3
Nord-Stream-1-Pipeline,Nord-Stream-1-Pipeline,MISC,,,de,3
Jahr 2024,Jahr 2024,MISC,,,de,3
Die Energieversorgung in Deutschland,Die Energieversorgung in Deutschland,MISC,,,de,3
Welt am Sonntag,Welt am Sonntag,MISC,,,de,3
Die Staats- und Regierungschefs,Die Staats- und Regierungschefs,MISC,,,de,3
Preisbremse,Preisbremse,MISC,0.0,0.0,de,3
CO2-Methanol-Anlage,CO2-Methanol-Anlage,MISC,,,de,3
Brief-Zustellung,Brief-Zustellung,MISC,,,de,3
Bundesanwaltschaft,Bundesanwaltschaft,MISC,0.0,0.0,de,3
Fahrplan“,Fahrplan“,MISC,,,de,3
afrikanischen,afrikanischen,MISC,,,de,3
Westbalkan-Staaten,Westbalkan-Staaten,MISC,,,de,3
Flüssigerdgas,Flüssigerdgas,MISC,0.1111111111111111,0.0,de,3
Wirtschaftsweise Grimm,Wirtschaftsweise Grimm,MISC,,,de,3
G7-Außenminister,G7-Außenminister,MISC,0.0,0.0,de,3
Kanzlers,Kanzlers,MISC,-0.125,0.0,de,3
Tarifrunde,Tarifrunde,MISC,2.0,0.0,de,3
niederländische,niederländische,MISC,,,de,3
belgische,belgische,MISC,,,de,3
Rot-Grün,Rot-Grün,MISC,-0.13999999999999999,0.0,de,3
Preisanstieg,Preisanstieg,MISC,,,de,3
Wintershall-Dea-Chef,Wintershall-Dea-Chef,MISC,,,de,3
Heizperiode,Heizperiode,MISC,0.0,0.0,de,3
Die Temperaturen sinken,Die Temperaturen sinken,MISC,,,de,3
Herbst,Herbst,MISC,,,de,3
Â ,Â ,MISC,,,de,3
Zweiten Weltkrieg,Zweiten Weltkrieg,MISC,,,de,3
Wiedereinstieg,Wiedereinstieg,MISC,,,de,3
CSU-Leitantrag,CSU-Leitantrag,MISC,,,de,3
"FOCUS Online
","FOCUS Online
",MISC,,,de,3
Der Preis für europäisches Erdgas,Der Preis für europäisches Erdgas,MISC,,,de,3
Gastkommentar – Beyond the obvious,Gastkommentar – Beyond the obvious,MISC,,,de,3
Gasbedarfs,Gasbedarfs,MISC,,,de,3
Gas-Gerd,Gas-Gerd,MISC,,,de,3
Energiewirtschaftsgesetz,Energiewirtschaftsgesetz,MISC,,,de,3
Schuld,Schuld,MISC,,,de,3
gr…,gr…,MISC,,,de,3
Niedersachsens SPD-Ministerpräsident,Niedersachsens SPD-Ministerpräsident,MISC,,,de,3
Pr…,Pr…,MISC,,,de,3
AKW-Verlängerung,AKW-Verlängerung,MISC,,,de,3
PCK,PCK,MISC,,,de,3
Ministerpräsidentenkonferenz am Mittwoch,Ministerpräsidentenkonferenz am Mittwoch,MISC,,,de,3
p…,p…,MISC,,,de,3
PERN,PERN,MISC,,,de,3
Corona-Politik,Corona-Politik,MISC,,,de,3
mÃ¼ssen,mÃ¼ssen,MISC,,,de,3
The Weather Channel,The Weather Channel,MISC,,,de-DE,3
russischen Armee,russischen Armee,MISC,,,de,3
Im Jahr 2022,Im Jahr 2022,MISC,,,de,3
Fracking-Verbot,Fracking-Verbot,MISC,0.0,0.0,de,3
Goldener Herbst,Goldener Herbst,MISC,,,de,3
Gasversorger,Gasversorger,MISC,,,de,3
Düsseldorfer,Düsseldorfer,MISC,,,de,3
Die Bundesregierung,Die Bundesregierung,MISC,,,de,3
deutschen LNG-Terminals,deutschen LNG-Terminals,MISC,,,de,3
Wer in diesem Jahr,Wer in diesem Jahr,MISC,,,de,3
katalanische,katalanische,MISC,,,de,3
Gas-Krise,Gas-Krise,MISC,0.0,0.0,de-DE,3
saudischen,saudischen,MISC,,,de,3
Klimaökonom Edenhofer,Klimaökonom Edenhofer,MISC,,,de,3
Fracking-Einstieg,Fracking-Einstieg,MISC,,,de,3
Transport-Verlauf,Transport-Verlauf,MISC,,,de,3
Xi,Xi,MISC,,,de,3
Geschäftsjahres,Geschäftsjahres,MISC,,,de,3
Cicero“,Cicero“,MISC,,,de,3
rheinland-pfälzische,rheinland-pfälzische,MISC,,,de,3
Tödliche Gefahr,Tödliche Gefahr,MISC,,,de,3
Soforthilfe,Soforthilfe,MISC,,,de,3
9-Euro-Ticket,9-Euro-Ticket,MISC,,,de,3
WM,WM,MISC,,,de,3
Nachkriegsjahren,Nachkriegsjahren,MISC,,,de,3
Google News,Google News,MISC,,,de,3
Worst-Case-Szenario,Worst-Case-Szenario,MISC,,,de,3
Uniper-Verstaatlichung,Uniper-Verstaatlichung,MISC,,,de,3
Chemie-Gewerkschaft IG BCE,Chemie-Gewerkschaft IG BCE,MISC,,,de,3
… ...,… ...,MISC,,,de,3
Ara,Ara,MISC,,,de,3
Vodafone,Vodafone,MISC,0.0,1.0,de,3
